,daily_return,date
1445,14.4150613672019,2005-10-03
1446,14.4150613672019,2005-10-04
1447,14.4150613672019,2005-10-05
1448,14.4150613672019,2005-10-06
1449,14.46464699458028,2005-10-07
1450,14.46464699458028,2005-10-10
1451,14.46464699458028,2005-10-11
1452,14.46464699458028,2005-10-12
1453,14.456029872390982,2005-10-13
1454,14.608678118546164,2005-10-14
1455,14.662846103702599,2005-10-17
1456,14.662846103702599,2005-10-18
1457,14.662846103702599,2005-10-19
1458,14.662846103702599,2005-10-20
1459,14.662846103702599,2005-10-21
1460,14.662846103702599,2005-10-24
1461,14.662846103702599,2005-10-25
1462,14.662846103702599,2005-10-26
1463,14.662846103702599,2005-10-27
1464,14.662846103702599,2005-10-28
1465,14.662846103702599,2005-10-31
1466,14.706782134444397,2005-11-01
1467,14.860575973540946,2005-11-02
1468,14.924049490674312,2005-11-03
1469,14.924049490674312,2005-11-04
1470,14.924049490674312,2005-11-07
1471,14.924049490674312,2005-11-08
1472,14.924049490674312,2005-11-09
1473,14.924049490674312,2005-11-10
1474,14.97487112150534,2005-11-11
1475,14.97487112150534,2005-11-14
1476,14.97487112150534,2005-11-15
1477,14.97487112150534,2005-11-16
1478,15.1143241685847,2005-11-17
1479,15.173745267358461,2005-11-18
1480,15.250140467475065,2005-11-21
1481,15.315625423024668,2005-11-22
1482,15.404141812207515,2005-11-23
1483,15.416273440450476,2005-11-25
1484,15.30713054297071,2005-11-28
1485,15.30713054297071,2005-11-29
1486,15.30713054297071,2005-11-30
1487,15.30713054297071,2005-12-01
1488,15.30713054297071,2005-12-02
1489,15.30713054297071,2005-12-05
1490,15.30713054297071,2005-12-06
1491,15.30713054297071,2005-12-07
1492,15.30713054297071,2005-12-08
1493,15.30713054297071,2005-12-09
1494,15.30713054297071,2005-12-12
1495,15.30713054297071,2005-12-13
1496,15.30713054297071,2005-12-14
1497,15.30713054297071,2005-12-15
1498,15.30713054297071,2005-12-16
1499,15.30713054297071,2005-12-19
1500,15.30713054297071,2005-12-20
1501,15.30713054297071,2005-12-21
1502,15.30713054297071,2005-12-22
1503,15.30713054297071,2005-12-23
1504,15.30713054297071,2005-12-27
1505,15.30713054297071,2005-12-28
1506,15.30713054297071,2005-12-29
1507,15.30713054297071,2005-12-30
1508,15.30713054297071,2006-01-03
1509,15.30713054297071,2006-01-04
1510,15.316747796431333,2006-01-05
1511,15.444211156637305,2006-01-06
1512,15.444211156637305,2006-01-09
1513,15.45980428564222,2006-01-10
1514,15.45980428564222,2006-01-11
1515,15.45980428564222,2006-01-12
1516,15.45980428564222,2006-01-13
1517,15.417758429075498,2006-01-17
1518,15.356486832925583,2006-01-18
1519,15.41535231812164,2006-01-19
1520,15.41535231812164,2006-01-20
1521,15.470420139141828,2006-01-23
1522,15.470420139141828,2006-01-24
1523,15.483868059797066,2006-01-25
1524,15.483868059797066,2006-01-26
1525,15.627329291322503,2006-01-27
1526,15.615175949148915,2006-01-30
1527,15.615175949148915,2006-01-31
1528,15.72417079522605,2006-02-01
1529,15.72417079522605,2006-02-02
1530,15.72417079522605,2006-02-03
1531,15.765267226099782,2006-02-06
1532,15.765267226099782,2006-02-07
1533,15.765267226099782,2006-02-08
1534,15.765267226099782,2006-02-09
1535,15.765267226099782,2006-02-10
1536,15.765267226099782,2006-02-13
1537,15.765267226099782,2006-02-14
1538,15.82080033088294,2006-02-15
1539,15.93927051410077,2006-02-16
1540,15.93927051410077,2006-02-17
1541,15.93927051410077,2006-02-21
1542,15.93927051410077,2006-02-22
1543,15.93927051410077,2006-02-23
1544,15.93927051410077,2006-02-24
1545,15.93927051410077,2006-02-27
1546,15.93927051410077,2006-02-28
1547,15.93927051410077,2006-03-01
1548,15.93927051410077,2006-03-02
1549,15.93927051410077,2006-03-03
1550,15.93927051410077,2006-03-06
1551,15.93927051410077,2006-03-07
1552,15.972901557114547,2006-03-08
1553,15.972901557114547,2006-03-09
1554,16.124632839004562,2006-03-10
1555,16.15472594817518,2006-03-13
1556,16.32401243857735,2006-03-14
1557,16.32401243857735,2006-03-15
1558,16.35771903002335,2006-03-16
1559,16.35771903002335,2006-03-17
1560,16.35771903002335,2006-03-20
1561,16.254867990924335,2006-03-21
1562,16.254867990924335,2006-03-22
1563,16.254867990924335,2006-03-23
1564,16.26735531016128,2006-03-24
1565,16.26735531016128,2006-03-27
1566,16.26735531016128,2006-03-28
1567,16.36932111698679,2006-03-29
1568,16.340371525208198,2006-03-30
1569,16.344144407701116,2006-03-31
1570,16.344144407701116,2006-04-03
1571,16.344144407701116,2006-04-04
1572,16.344144407701116,2006-04-05
1573,16.344144407701116,2006-04-06
1574,16.344144407701116,2006-04-07
1575,16.36938285804182,2006-04-10
1576,16.36938285804182,2006-04-11
1577,16.36938285804182,2006-04-12
1578,16.36938285804182,2006-04-13
1579,16.36938285804182,2006-04-17
1580,16.36938285804182,2006-04-18
1581,16.400690519391492,2006-04-19
1582,16.400690519391492,2006-04-20
1583,16.400690519391492,2006-04-21
1584,16.400690519391492,2006-04-24
1585,16.400690519391492,2006-04-25
1586,16.404459430857816,2006-04-26
1587,16.483715212870862,2006-04-27
1588,16.539071267688726,2006-04-28
1589,16.539071267688726,2006-05-01
1590,16.539071267688726,2006-05-02
1591,16.539071267688726,2006-05-03
1592,16.59846095449379,2006-05-04
1593,16.59846095449379,2006-05-05
1594,16.59846095449379,2006-05-08
1595,16.631068084181578,2006-05-09
1596,16.631068084181578,2006-05-10
1597,16.631068084181578,2006-05-11
1598,16.631068084181578,2006-05-12
1599,16.631068084181578,2006-05-15
1600,16.631068084181578,2006-05-16
1601,16.631068084181578,2006-05-17
1602,16.631068084181578,2006-05-18
1603,16.748342358124944,2006-05-19
1604,16.748342358124944,2006-05-22
1605,16.620870544525598,2006-05-23
1606,16.753655571323947,2006-05-24
1607,16.753655571323947,2006-05-25
1608,16.838911097681112,2006-05-26
1609,16.838911097681112,2006-05-30
1610,17.027205037127025,2006-05-31
1611,17.190114069081194,2006-06-01
1612,17.22616974952025,2006-06-02
1613,17.22616974952025,2006-06-05
1614,17.22616974952025,2006-06-06
1615,17.22616974952025,2006-06-07
1616,17.22616974952025,2006-06-08
1617,17.22616974952025,2006-06-09
1618,17.22616974952025,2006-06-12
1619,17.22616974952025,2006-06-13
1620,17.35970259168497,2006-06-14
1621,17.727988694104326,2006-06-15
1622,17.727988694104326,2006-06-16
1623,17.727988694104326,2006-06-19
1624,17.788195990075735,2006-06-20
1625,17.920079000683543,2006-06-21
1626,17.920079000683543,2006-06-22
1627,17.920079000683543,2006-06-23
1628,17.920079000683543,2006-06-26
1629,17.920079000683543,2006-06-27
1630,17.920079000683543,2006-06-28
1631,17.920079000683543,2006-06-29
1632,17.920079000683543,2006-06-30
1633,17.920079000683543,2006-07-03
1634,17.920079000683543,2006-07-05
1635,17.920079000683543,2006-07-06
1636,17.920079000683543,2006-07-07
1637,17.920079000683543,2006-07-10
1638,17.920079000683543,2006-07-11
1639,17.920079000683543,2006-07-12
1640,17.920079000683543,2006-07-13
1641,17.920079000683543,2006-07-14
1642,17.920079000683543,2006-07-17
1643,17.920079000683543,2006-07-18
1644,17.920079000683543,2006-07-19
1645,17.920079000683543,2006-07-20
1646,17.920079000683543,2006-07-21
1647,17.920079000683543,2006-07-24
1648,17.920079000683543,2006-07-25
1649,17.920079000683543,2006-07-26
1650,17.920079000683543,2006-07-27
1651,17.920079000683543,2006-07-28
1652,17.920079000683543,2006-07-31
1653,17.920079000683543,2006-08-01
1654,18.041221736218787,2006-08-02
1655,18.041221736218787,2006-08-03
1656,18.041221736218787,2006-08-04
1657,18.041221736218787,2006-08-07
1658,18.041221736218787,2006-08-08
1659,18.041221736218787,2006-08-09
1660,18.09662459732748,2006-08-10
1661,18.09662459732748,2006-08-11
1662,18.09662459732748,2006-08-14
1663,18.313028307095376,2006-08-15
1664,18.313028307095376,2006-08-16
1665,18.359623044717754,2006-08-17
1666,18.452814018715692,2006-08-18
1667,18.452814018715692,2006-08-21
1668,18.452814018715692,2006-08-22
1669,18.452814018715692,2006-08-23
1670,18.452814018715692,2006-08-24
1671,18.47557535260963,2006-08-25
1672,18.56381820083816,2006-08-28
1673,18.58516998179681,2006-08-29
1674,18.59655669184318,2006-08-30
1675,18.593705859700748,2006-08-31
1676,18.704722128022016,2006-09-01
1677,18.740303897295213,2006-09-05
1678,18.740303897295213,2006-09-06
1679,18.740303897295213,2006-09-07
1680,18.740303897295213,2006-09-08
1681,18.740303897295213,2006-09-11
1682,18.740303897295213,2006-09-12
1683,18.815726941001007,2006-09-13
1684,18.817160448611045,2006-09-14
1685,18.861315201981974,2006-09-15
1686,18.887042811691312,2006-09-18
1687,18.839885094011894,2006-09-19
1688,18.939937580901738,2006-09-20
1689,18.848449886581875,2006-09-21
1690,18.848449886581875,2006-09-22
1691,18.848449886581875,2006-09-25
1692,19.004957045035255,2006-09-26
1693,19.004957045035255,2006-09-27
1694,19.004957045035255,2006-09-28
1695,19.004957045035255,2006-09-29
1696,19.004957045035255,2006-10-02
1697,19.044938300177147,2006-10-03
1698,19.26772162339106,2006-10-04
1699,19.26772162339106,2006-10-05
1700,19.26772162339106,2006-10-06
1701,19.26772162339106,2006-10-09
1702,19.26772162339106,2006-10-10
1703,19.26772162339106,2006-10-11
1704,19.434579114892127,2006-10-12
1705,19.48449484401622,2006-10-13
1706,19.51443976013839,2006-10-16
1707,19.45311515210521,2006-10-17
1708,19.478782868974545,2006-10-18
1709,19.51016105376813,2006-10-19
1710,19.514439760138398,2006-10-20
1711,19.60428053697463,2006-10-23
1712,19.60428053697463,2006-10-24
1713,19.60428053697463,2006-10-25
1714,19.60428053697463,2006-10-26
1715,19.60428053697463,2006-10-27
1716,19.60428053697463,2006-10-30
1717,19.60428053697463,2006-10-31
1718,19.60428053697463,2006-11-01
1719,19.60428053697463,2006-11-02
1720,19.60428053697463,2006-11-03
1721,19.60428053697463,2006-11-06
1722,19.60428053697463,2006-11-07
1723,19.60428053697463,2006-11-08
1724,19.60428053697463,2006-11-09
1725,19.60428053697463,2006-11-10
1726,19.60428053697463,2006-11-13
1727,19.60428053697463,2006-11-14
1728,19.660442039843385,2006-11-15
1729,19.660442039843385,2006-11-16
1730,19.66604275129179,2006-11-17
1731,19.677245654292054,2006-11-20
1732,19.696857024982172,2006-11-21
1733,19.736064965327927,2006-11-22
1734,19.656242986360525,2006-11-24
1735,19.656242986360525,2006-11-27
1736,19.656242986360525,2006-11-28
1737,19.656242986360525,2006-11-29
1738,19.656242986360525,2006-11-30
1739,19.656242986360525,2006-12-01
1740,19.656242986360525,2006-12-04
1741,19.741100323644574,2006-12-05
1742,19.741100323644574,2006-12-06
1743,19.741100323644574,2006-12-07
1744,19.77746266959378,2006-12-08
1745,19.834797323351747,2006-12-11
1746,19.819417630958654,2006-12-12
1747,19.840398806550848,2006-12-13
1748,20.015218289063373,2006-12-14
1749,20.017033228738438,2006-12-15
1750,19.962193378051726,2006-12-18
1751,20.000160792801513,2006-12-19
1752,20.000160792801513,2006-12-20
1753,20.000160792801513,2006-12-21
1754,20.000160792801513,2006-12-22
1755,20.000160792801513,2006-12-26
1756,20.000160792801513,2006-12-27
1757,20.000160792801513,2006-12-28
1758,20.000160792801513,2006-12-29
1759,20.000160792801513,2007-01-03
1760,20.042616339750744,2007-01-04
1761,20.042616339750744,2007-01-05
1762,20.135313033583436,2007-01-08
1763,20.135313033583436,2007-01-09
1764,20.202402667174745,2007-01-10
1765,20.290899960210243,2007-01-11
1766,20.445049809004555,2007-01-12
1767,20.445049809004555,2007-01-16
1768,20.445049809004555,2007-01-17
1769,20.445049809004555,2007-01-18
1770,20.445049809004555,2007-01-19
1771,20.445049809004555,2007-01-22
1772,20.505371736875166,2007-01-23
1773,20.67050058092895,2007-01-24
1774,20.67050058092895,2007-01-25
1775,20.67050058092895,2007-01-26
1776,20.67050058092895,2007-01-29
1777,20.67050058092895,2007-01-30
1778,20.809474627331088,2007-01-31
1779,20.809474627331088,2007-02-01
1780,20.838251719189238,2007-02-02
1781,20.844004717792796,2007-02-05
1782,20.84976981523673,2007-02-06
1783,20.895818001745916,2007-02-07
1784,20.895818001745916,2007-02-08
1785,20.895818001745916,2007-02-09
1786,20.895818001745916,2007-02-12
1787,20.895818001745916,2007-02-13
1788,20.895818001745916,2007-02-14
1789,20.895818001745916,2007-02-15
1790,20.895818001745916,2007-02-16
1791,20.94027179599294,2007-02-20
1792,20.94027179599294,2007-02-21
1793,20.94027179599294,2007-02-22
1794,20.94027179599294,2007-02-23
1795,20.94027179599294,2007-02-26
1796,20.94027179599294,2007-02-27
1797,20.94027179599294,2007-02-28
1798,20.94027179599294,2007-03-01
1799,20.94027179599294,2007-03-02
1800,20.94027179599294,2007-03-05
1801,21.298545113888473,2007-03-06
1802,21.298545113888473,2007-03-07
1803,21.47862893169452,2007-03-08
1804,21.47862893169452,2007-03-09
1805,21.47862893169452,2007-03-12
1806,21.47862893169452,2007-03-13
1807,21.63865454618859,2007-03-14
1808,21.66816410092194,2007-03-15
1809,21.66816410092194,2007-03-16
1810,21.929374156926084,2007-03-19
1811,22.04982659228197,2007-03-20
1812,22.412701752294147,2007-03-21
1813,22.412701752294147,2007-03-22
1814,22.412701752294147,2007-03-23
1815,22.412701752294147,2007-03-26
1816,22.412701752294147,2007-03-27
1817,22.412701752294147,2007-03-28
1818,22.412701752294147,2007-03-29
1819,22.412701752294147,2007-03-30
1820,22.412701752294147,2007-04-02
1821,22.412701752294147,2007-04-03
1822,22.412701752294147,2007-04-04
1823,22.412701752294147,2007-04-05
1824,22.412701752294147,2007-04-09
1825,22.412701752294147,2007-04-10
1826,22.412701752294147,2007-04-11
1827,22.412701752294147,2007-04-12
1828,22.412701752294147,2007-04-13
1829,22.412701752294147,2007-04-16
1830,22.412701752294147,2007-04-17
1831,22.412701752294147,2007-04-18
1832,22.412701752294147,2007-04-19
1833,22.412701752294147,2007-04-20
1834,22.412701752294147,2007-04-23
1835,22.412701752294147,2007-04-24
1836,22.412701752294147,2007-04-25
1837,22.412701752294147,2007-04-26
1838,22.412701752294147,2007-04-27
1839,22.412701752294147,2007-04-30
1840,22.47013466403885,2007-05-01
1841,22.601633881499936,2007-05-02
1842,22.7240530030794,2007-05-03
1843,22.81020078852257,2007-05-04
1844,22.814728970159305,2007-05-07
1845,22.784506284755803,2007-05-08
1846,22.784506284755803,2007-05-09
1847,22.784506284755803,2007-05-10
1848,22.784506284755803,2007-05-11
1849,22.784506284755803,2007-05-14
1850,22.784506284755803,2007-05-15
1851,22.784506284755803,2007-05-16
1852,22.784506284755803,2007-05-17
1853,22.784506284755803,2007-05-18
1854,22.784506284755803,2007-05-21
1855,22.784506284755803,2007-05-22
1856,22.784506284755803,2007-05-23
1857,22.784506284755803,2007-05-24
1858,22.784506284755803,2007-05-25
1859,22.784506284755803,2007-05-29
1860,22.784506284755803,2007-05-30
1861,22.784506284755803,2007-05-31
1862,22.897456027458873,2007-06-01
1863,22.897456027458873,2007-06-04
1864,22.897456027458873,2007-06-05
1865,22.897456027458873,2007-06-06
1866,22.897456027458873,2007-06-07
1867,23.1953739282203,2007-06-08
1868,23.235305411770177,2007-06-11
1869,23.235305411770177,2007-06-12
1870,23.583103241655838,2007-06-13
1871,23.733708633225504,2007-06-14
1872,23.86873354019445,2007-06-15
1873,23.86873354019445,2007-06-18
1874,23.86873354019445,2007-06-19
1875,23.86873354019445,2007-06-20
1876,23.86873354019445,2007-06-21
1877,23.86873354019445,2007-06-22
1878,23.86873354019445,2007-06-25
1879,23.86873354019445,2007-06-26
1880,23.86873354019445,2007-06-27
1881,23.86873354019445,2007-06-28
1882,23.86873354019445,2007-06-29
1883,23.86873354019445,2007-07-02
1884,23.95523734010344,2007-07-03
1885,23.95523734010344,2007-07-05
1886,23.95523734010344,2007-07-06
1887,23.95523734010344,2007-07-09
1888,23.95523734010344,2007-07-10
1889,24.125083135488335,2007-07-11
1890,24.506025519820618,2007-07-12
1891,24.579030473766732,2007-07-13
1892,24.579030473766732,2007-07-16
1893,24.579030473766732,2007-07-17
1894,24.579030473766732,2007-07-18
1895,24.579030473766732,2007-07-19
1896,24.579030473766732,2007-07-20
1897,24.579030473766732,2007-07-23
1898,24.579030473766732,2007-07-24
1899,24.629385358118295,2007-07-25
1900,24.629385358118295,2007-07-26
1901,24.629385358118295,2007-07-27
1902,25.014661649161578,2007-07-30
1903,25.014661649161578,2007-07-31
1904,25.136537012920748,2007-08-01
1905,25.337377105713887,2007-08-02
1906,25.337377105713887,2007-08-03
1907,25.337377105713887,2007-08-06
1908,25.60771444356891,2007-08-07
1909,25.60771444356891,2007-08-08
1910,25.60771444356891,2007-08-09
1911,25.60771444356891,2007-08-10
1912,25.699747174279366,2007-08-13
1913,25.699747174279366,2007-08-14
1914,25.345722955825668,2007-08-15
1915,25.53621781298338,2007-08-16
1916,26.005236871805494,2007-08-17
1917,26.005236871805494,2007-08-20
1918,26.0573742548471,2007-08-21
1919,26.366622904240007,2007-08-22
1920,26.366622904240007,2007-08-23
1921,26.692331260346275,2007-08-24
1922,26.692331260346275,2007-08-27
1923,26.692331260346275,2007-08-28
1924,26.692331260346275,2007-08-29
1925,26.692331260346275,2007-08-30
1926,26.95532905206815,2007-08-31
1927,27.22745684754744,2007-09-04
1928,27.22745684754744,2007-09-05
1929,27.22745684754744,2007-09-06
1930,27.22745684754744,2007-09-07
1931,27.22745684754744,2007-09-10
1932,27.544956201356463,2007-09-11
1933,27.61592256867545,2007-09-12
1934,27.810151535978136,2007-09-13
1935,27.810151535978136,2007-09-14
1936,27.810151535978136,2007-09-17
1937,27.810151535978136,2007-09-18
1938,27.810151535978136,2007-09-19
1939,27.810151535978136,2007-09-20
1940,27.810151535978136,2007-09-21
1941,27.810151535978136,2007-09-24
1942,27.810151535978136,2007-09-25
1943,27.95711730928419,2007-09-26
1944,27.95711730928419,2007-09-27
1945,27.95711730928419,2007-09-28
1946,28.272259807945673,2007-10-01
1947,28.272259807945673,2007-10-02
1948,28.272259807945673,2007-10-03
1949,28.316382305377598,2007-10-04
1950,28.65281873236799,2007-10-05
1951,28.65281873236799,2007-10-08
1952,28.922679438309565,2007-10-09
