,date,open,high,low,close,volume,tic,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence,2year_rate,10year_rate,30year_rate
5477,2021-10-08,211.00999450683597,212.05999755859372,207.75,208.03305053710935,15125800,NVDA,4,-2.392005646738994,228.97413963955583,197.32135138827616,50.63706732759396,-71.46780945772589,8.938781231311447,217.01110280354817,208.2284729003906,18.770000457763672,0.2910401311259745,0.32,1.61,2.16
5478,2021-10-11,205.75,210.6300048828125,205.1100006103516,206.6748504638672,16338800,NVDA,0,-2.41155526543372,228.01925073033385,196.82117590540832,49.9909167241127,-81.25826637242447,11.5954715658082,216.3662913004557,208.65077743530276,20.0,0.1140324875917999,0.32,1.61,2.16
5479,2021-10-12,208.27999877929688,210.57000732421875,205.27999877929688,206.4351959228516,16213400,NVDA,1,-2.4185075481338743,226.75048525150532,196.5210311669517,49.874747500010464,-75.82221266629122,11.595471565808198,215.6961847941081,208.96611811319988,19.850000381469727,0.0152454350639374,0.35,1.59,2.1
5480,2021-10-13,209.17999267578125,209.8999938964844,207.1300048828125,209.11160278320312,18065200,NVDA,2,-2.1828906121229465,225.07785518256327,196.7935239067922,51.185258617040176,-59.73831572610704,11.595471565808198,215.21482543945316,209.35398228963217,18.63999938964844,0.1993602117569648,0.37,1.56,2.05
5481,2021-10-14,212.8800048828125,217.5500030517578,211.22000122070312,217.1708984375,24358900,NVDA,3,-1.3305074264482926,224.16290921181832,197.2131299117169,54.861464385226114,2.334211141749944,2.0449539490079385,214.98346659342448,209.74336802164717,16.860000610351562,2.1517539496161486,0.36,1.52,2.02
5482,2021-10-15,218.1000061035156,219.30999755859372,216.6199951171875,218.32933044433597,22699400,NVDA,4,-0.5551128339761249,224.0973656643089,197.24072332494887,55.36133400626159,30.924819982058203,0.0079701950436926,214.80570220947263,210.12144037882487,16.299999237060547,0.0172065135491152,0.41,1.59,2.05
5483,2021-10-18,217.4900054931641,222.91000366210935,216.44000244140625,221.92454528808597,18949400,NVDA,0,0.3455138893593812,225.56479318795112,196.88081838431447,56.89392174908676,56.92160774749813,4.045048465123075,214.5989776611328,210.56542409261067,16.309999465942383,0.3277415156735378,0.44,1.59,2.01
5484,2021-10-19,222.75999450683597,223.7899932861328,220.3699951171875,222.6036529541016,16147300,NVDA,1,1.1013694677304784,226.9633288184332,196.52489292228947,57.18118878141487,78.1218963502986,5.018425124186552,214.4751434326172,211.06465962727864,15.699999809265137,0.0011541886823563,0.41,1.65,2.09
5485,2021-10-20,223.0500030517578,224.3300018310547,219.82000732421875,220.73614501953125,14627600,NVDA,2,1.5320377982523323,227.22537179247587,196.42463431103977,56.117312278872085,72.7385096943374,4.334137440540434,214.3965815226237,211.5470817565918,15.489999771118164,0.1823675640898274,0.4,1.65,2.12
5486,2021-10-21,220.97000122070312,227.1100006103516,220.8300018310547,226.6183013916016,18759000,NVDA,3,2.321228733062753,227.71789815011485,196.1418278020336,58.6255442414577,103.66002120416674,7.486198071474283,214.5680191040039,212.0784472147624,15.010000228881836,0.949462653762952,0.45,1.68,2.13
5487,2021-10-22,228.22999572753903,231.3000030517578,225.6100006103516,226.95785522460935,24938400,NVDA,4,2.9401748853842378,229.01047636986087,195.49339173316648,58.76628577006971,131.50375488018307,12.00663510566216,214.65057627360025,212.5890121459961,15.43000030517578,0.0012167741913881,0.48,1.66,2.08
5488,2021-10-25,229.72999572753903,233.5500030517578,227.6999969482422,231.3520050048828,23023500,NVDA,0,3.7421284073059553,231.7602629160979,194.2476014637849,60.56222584319399,152.29852992603574,14.33196304368684,214.98812662760415,213.1999387105306,15.239999771118164,0.4559719399439835,0.47,1.64,2.09
5489,2021-10-26,239.88999938964844,252.58999633789065,239.2400054931641,246.84136962890625,48589800,NVDA,1,5.563413063636176,238.83400691878848,191.1865131007428,65.96747330987483,262.35528070745823,30.42671606195508,215.81202901204423,214.02725067138672,15.979999542236328,6.61576179680495,0.47,1.63,2.05
5490,2021-10-27,244.7400054931641,250.8999938964844,242.82000732421875,244.18490600585935,24599000,NVDA,2,6.715033139963651,243.60139024261088,190.34789869781883,64.40147064142944,228.67919536654875,30.426716061955076,216.5144266764323,214.79947153727213,16.979999542236328,0.2885430338194102,0.5,1.54,1.95
5491,2021-10-28,248.77999877929688,249.5,245.22999572753903,249.0784149169922,23420400,NVDA,3,7.931140370567448,248.8465479604799,189.32212269381697,65.94217504526635,212.90327169109736,30.426716061955076,217.41289723714192,215.5768658955892,16.530000686645508,0.4689705988164124,0.5,1.57,1.96
5492,2021-10-29,250.00999450683597,257.0899963378906,250.0,255.33009338378903,29250300,NVDA,4,9.292256963171669,254.77897889724755,188.20827848800636,67.78484277081635,218.22214836993368,35.75343701392924,218.63360595703125,216.3980463663737,16.260000228881836,0.7776335150128124,0.48,1.55,1.93
5493,2021-11-01,256.489990234375,258.94000244140625,252.2700042724609,257.9266052246094,26574000,NVDA,0,10.45989333541226,259.50348979017184,189.5706618211563,68.51670153418847,200.45019674521504,36.97023362716728,220.202848815918,217.30759963989257,16.40999984741211,0.082260685754411,0.5,1.58,1.98
5494,2021-11-02,258.2200012207031,266.7799987792969,258.0,263.65899658203125,29411200,NVDA,1,11.712791873965898,265.2036378155656,189.81260363951247,70.06961789467536,202.08924721689343,41.80237169757996,221.9188969930013,218.3245091756185,16.030000686645508,0.5854746623911145,0.46,1.56,1.96
5495,2021-11-03,266.70001220703125,267.8399963378906,262.3500061035156,265.6263732910156,23991000,NVDA,2,12.71787016017086,270.4455861728889,190.460811837365,70.58474617023937,183.10851640774945,42.41978950036749,223.46916605631512,219.4339513142904,15.100000381469728,0.0284657277964742,0.47,1.6,2.0
5496,2021-11-04,272.2900085449219,313.6499938964844,271.17999267578125,297.61376953125,115363100,NVDA,3,15.912092789208572,283.64655645235416,185.97423975125915,77.18827262228803,249.25518933149516,60.94401668007403,225.90558827718095,221.1159568786621,15.4399995803833,22.301568056581957,0.41,1.53,1.96
