index,date,open,high,low,close,volume,tic,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence,2year_rate,10year_rate,30year_rate,buy_signal
395,2023-06-29,61.09999847412109,62.16999816894531,60.900001525878906,61.84000015258789,1887200,PEG,3,0.187513057013767,63.36481315911277,60.14355743109719,51.38879635480821,19.43690237991037,10.810684913466575,61.23476346333822,62.022684796651205,13.539999961853027,630.1023379732571,4.87,3.85,3.92,2.0713296e-33
395,2023-06-29,193.3600006103516,195.1199951171875,192.47999572753903,194.7700042724609,853300,PWR,3,5.053186235513806,196.1266786905113,175.78856483976207,65.92221319250464,129.041410852675,30.99523810676118,181.3854990641276,174.29155705769855,13.539999961853027,630.1023379732571,4.87,3.85,3.92,9.458258e-34
395,2023-06-29,56.59000015258789,57.400001525878906,56.54999923706055,57.20000076293945,3862500,AIG,3,0.7502499115872254,57.85439212639504,53.931846353219214,55.97868282247102,107.20122197027428,10.901642848754772,55.19571100870768,53.392643737792966,13.539999961853027,630.1023379732571,4.87,3.85,3.92,7.591965e-34
395,2023-06-29,141.0,143.75,141.0,142.6300048828125,697100,PTC,3,2.2245212338467013,144.89771397073426,135.458287311004,60.60090848296432,92.22369931903802,21.15654134860648,137.60633392333983,132.36366653442383,13.539999961853027,630.1023379732571,4.87,3.85,3.92,1.8688262e-35
395,2023-06-29,115.6500015258789,117.8000030517578,114.62999725341795,117.36811065673828,9234300,ORCL,3,4.199445979767361,128.96867409631173,101.04112967566093,64.34848941031188,48.85253183741028,27.049852420678565,110.6520113627116,102.90855827331544,13.539999961853027,630.1023379732571,4.87,3.85,3.92,7.5804965e-36
395,2023-06-29,69.51000213623047,69.88999938964844,68.66999816894531,69.13999938964844,5376100,SO,3,-0.1729756318805755,72.20116070386085,68.80284015063133,46.34155678805183,-135.945009332368,16.83344613782258,70.50866724650065,71.47763099670411,13.539999961853027,630.1023379732571,4.87,3.85,3.92,5.3306617e-36
395,2023-06-29,94.20999908447266,96.51000213623048,93.58000183105467,96.3499984741211,449600,FRT,3,0.7700061211281479,97.78695322798168,88.08732045365895,54.27399697246052,95.30568740335136,2.8586116262594623,91.08545506795248,92.9218563079834,13.539999961853027,630.1023379732571,4.87,3.85,3.92,5.8825505e-37
395,2023-06-29,72.70999908447266,73.16999816894531,72.41999816894531,72.63774108886719,1767500,SYY,3,-0.0107430846093592,73.2031673820562,71.20519290847116,48.774360477352495,59.38840777365602,13.396505748739902,71.78187561035156,73.3682913462321,13.539999961853027,630.1023379732571,4.87,3.85,3.92,1.8409547e-37
395,2023-06-29,219.6199951171875,221.66000366210935,218.8800048828125,221.16000366210935,1860300,AMGN,3,-0.6036736295586991,231.56870838408065,214.24629253144667,43.93711978739624,-34.92689703428469,22.158422273239275,222.4713338216146,230.87005742390951,13.539999961853027,630.1023379732571,4.87,3.85,3.92,1.6470191e-37
395,2023-06-29,95.7300033569336,96.9499969482422,95.4000015258789,96.63999938964844,589200,CINF,3,-1.4765305962701376,103.53326037731526,94.63664013538003,42.53011287354758,-105.89865610781068,25.762029853336028,99.57460556030271,102.61084442138672,13.539999961853027,630.1023379732571,4.87,3.85,3.92,1.3759874e-38
395,2023-06-29,62.52999877929688,64.0199966430664,62.290000915527344,63.468788146972656,1221900,PNR,3,1.2260392434452925,63.39935671123183,56.8345303889879,63.72488572117371,178.75558790697295,35.66644641345191,59.30497907002767,57.25178731282552,13.539999961853027,630.1023379732571,4.87,3.85,3.92,9.120543e-39
395,2023-06-29,75.87999725341797,76.4800033569336,75.48999786376953,76.01000213623047,5295800,GILD,3,-0.4095978376635685,79.22966312265163,74.94405666494603,44.03082669027615,-117.6648590718089,26.088082273026878,77.14696604410807,79.114328511556,13.539999961853027,630.1023379732571,4.87,3.85,3.92,4.163119e-39
