,date,open,high,low,close,volume,tic,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence,2year_rate,10year_rate,30year_rate
4612,2018-05-03,56.900001525878906,58.51250076293945,56.442501068115234,57.67988967895508,44314400,NVDA,3,-0.3514321345648454,59.37489887279136,52.96186908680337,51.41643049578989,38.62954309977784,10.482610389440964,56.3576463063558,58.06283779144288,15.899999618530272,0.9263683909941728,2.49,2.94,3.12
4613,2018-05-04,57.95750045776367,59.79750061035156,57.782501220703125,59.182594299316406,40066000,NVDA,4,-0.0921415523061455,59.59601714287766,53.35495522345534,53.54150593234472,119.94499091812249,5.54702081280732,56.33462295532227,58.10575745900472,14.770000457763672,0.6883601672125208,2.51,2.95,3.12
4614,2018-05-07,60.8224983215332,62.747501373291016,60.72249984741211,61.56415557861328,68761600,NVDA,0,0.3020384823111754,60.40712374926114,53.36749363660312,56.65023634102887,245.05902492488352,4.576735664252166,56.46426378885905,58.23488305409749,14.75,1.8150700447354924,2.49,2.95,3.12
4615,2018-05-08,62.17250061035156,62.62749862670898,61.6775016784668,61.98996353149414,50661600,NVDA,1,0.6413945457618411,61.34884457509981,52.98254237253203,57.180190046659526,249.63968141872076,4.576735664252165,56.513116200764976,58.31106707255046,14.710000038146973,0.0127070041065981,2.51,2.97,3.13
4616,2018-05-09,62.8025016784668,63.96749877929688,62.52750015258789,63.32186126708984,59676000,NVDA,2,1.0062107163104557,62.49447478703841,52.56821594782487,58.80958993976813,258.4744328605136,8.827703676539988,56.762825139363606,58.42614962259928,13.420000076293944,0.4168104205963679,2.54,3.0,3.16
4617,2018-05-10,64.4800033569336,65.125,64.30000305175781,64.39876556396484,99408000,NVDA,3,1.3664754580430127,63.68498616252424,52.00973429646014,60.08016739655351,259.1157235582567,12.31816681214966,57.0828426361084,58.54021269480388,13.229999542236328,0.2282428677037303,2.54,2.97,3.12
4618,2018-05-11,63.19499969482422,64.94750213623047,62.6349983215332,63.01241302490234,121445600,NVDA,4,1.5225695636000791,64.40072502832528,51.86413550634269,57.70949190496477,187.37390908479213,6.264406076124226,57.272146733601886,58.594924227396646,12.649999618530272,0.9969143795239696,2.54,2.97,3.1
4619,2018-05-14,64.01750183105469,64.62249755859375,63.59999847412109,63.2178840637207,52314000,NVDA,0,1.643905147248816,65.07813287946627,51.77766240861967,57.96380257972903,170.15219944309993,6.26440607612423,57.55527712504069,58.63211275736491,12.93000030517578,4.2311259691559125e-05,2.55,3.0,3.13
4620,2018-05-15,63.1974983215332,63.22499847412109,60.375,60.79176330566406,96352800,NVDA,1,1.526697978271109,65.25995472342719,51.794386783530825,53.9975463518401,93.59856604102627,4.4145232379249295,57.72205276489258,58.63983446756999,14.630000114440918,2.7841588357088947,2.58,3.08,3.2
4621,2018-05-16,61.0,62.130001068115234,60.62749862670898,60.90316390991211,55382800,NVDA,2,1.4263573900574116,65.46257300554997,51.83042015851253,54.14658331408842,79.34561804939703,4.414523237924939,57.88519744873047,58.62780570983887,13.420000076293944,0.0012725661031438,2.58,3.09,3.21
4622,2018-05-17,61.52000045776367,62.875,61.35749816894531,61.32402420043945,51978400,NVDA,3,1.3650610846892306,65.72940822366255,52.025786631073785,54.71989928312652,88.03476590072097,1.8833847513599613,58.10247561136882,58.65400619506836,13.43000030517578,0.0295626091539096,2.57,3.11,3.25
4623,2018-05-18,62.45249938964844,63.09249877929688,61.435001373291016,60.88582992553711,48371600,NVDA,4,1.266524993486179,65.91232014217495,52.26942691287875,53.99277278232571,80.12795692566563,1.1429021830556707,58.36398493448893,58.66964391072591,13.420000076293944,0.1710649478882759,2.55,3.06,3.2
4624,2018-05-21,62.470001220703125,62.50749969482422,60.122501373291016,60.46497344970703,64062400,NVDA,0,1.141318422608606,65.9634960709525,52.72228998556606,53.28922330277674,54.94264553862602,5.433469076919615,58.60189387003581,58.6626708984375,13.079999923706056,0.1583702711879316,2.58,3.06,3.2
4625,2018-05-22,61.19499969482422,61.45000076293945,60.0625,60.0837287902832,51826400,NVDA,1,0.9998029492592196,65.87242526881741,53.345622445415984,52.64635745494949,38.24007906678604,5.627173224474449,58.723942565917966,58.64666163126628,13.220000267028809,0.1357533991978781,2.59,3.06,3.21
4626,2018-05-23,60.06999969482422,61.897499084472656,60.0625,61.3198471069336,44295600,NVDA,2,0.976142966062902,65.62494812536622,54.361368174072254,54.48792287248214,48.97222012995212,3.983858048467994,58.900976689656574,58.65340010325114,12.579999923706056,0.5555801944794388,2.53,3.01,3.17
4627,2018-05-24,61.84749984741211,62.34999847412109,61.310001373291016,61.35699462890625,43737200,NVDA,3,0.949445140911898,65.56463200265652,54.98175242727511,54.5428805958649,59.864034117505206,2.3187203533719334,59.010260899861656,58.67750956217448,12.529999732971191,0.0071417691992086,2.5,2.98,3.13
4628,2018-05-25,62.04999923706055,62.48500061035156,61.68999862670898,61.75086212158203,29211200,NVDA,4,0.949127782834246,65.49133534634126,55.62702517306792,55.13708128175386,63.24399690032352,1.8155163431830137,59.15825589497884,58.74857749938965,13.220000267028809,0.0247169052859629,2.48,2.93,3.09
4629,2018-05-29,62.13750076293945,62.834999084472656,61.67499923706055,61.57993316650391,35268400,NVDA,1,0.9244275111964272,65.2316374536666,56.47700703180704,54.81540236322065,60.601286200050346,0.4900737410543229,59.300635782877606,58.798930931091306,17.020000457763672,0.0499513024873797,2.32,2.77,2.96
4630,2018-05-30,62.48749923706055,63.334999084472656,62.23749923706055,62.66989517211914,39099600,NVDA,2,0.981489196131001,65.03884156781876,57.31362921160018,56.4899124314984,73.84883180521838,1.406725462030209,59.42942225138346,58.87112242380778,14.9399995803833,0.3935312992290393,2.42,2.84,3.01
4631,2018-05-31,62.92499923706055,63.79999923706055,62.817501068115234,62.47171401977539,49386800,NVDA,3,0.9992012596833106,64.54020508607067,58.45682059447132,56.09886837321487,75.99219697164763,3.165199670343087,59.56125780741374,58.913150278727215,15.43000030517578,0.0552202330022815,2.4,2.83,3.0
4632,2018-06-01,63.5,64.46749877929688,63.41249847412109,63.81681060791016,42196800,NVDA,4,1.108992475939509,64.43538860150551,59.175329171932,58.13372354968038,92.31239465534226,5.663751972418668,59.79841791788737,58.97891667683919,13.460000038146973,0.6188240694503673,2.47,2.89,3.04
4633,2018-06-04,64.75,66.43499755859375,64.42500305175781,65.60783386230469,64202400,NVDA,0,1.325246794143908,64.96884957210251,59.28439215763383,60.64627327853825,125.12562502149402,12.544429682164576,60.09800211588541,59.07725671132405,12.739999771118164,1.107129372175131,2.52,2.94,3.08
4634,2018-06-05,66.24500274658203,66.64749908447266,65.7925033569336,65.66230773925781,39171200,NVDA,1,1.483919782418333,65.56675322012401,59.09630372567677,60.72044309886196,133.76545993819568,13.251375374763532,60.43925959269206,59.15938148498535,12.399999618530272,0.0061726585854241,2.49,2.92,3.07
4635,2018-06-06,65.35749816894531,66.31999969482422,65.19249725341797,65.68212890625,37135600,NVDA,2,1.5929066351863526,66.07452130802773,58.95775217524864,60.74828918381705,124.11817202155392,10.639069875521296,60.80329348246256,59.22355817159017,11.640000343322754,0.0091712054632107,2.52,2.97,3.13
4636,2018-06-07,66.25,66.37000274658203,64.8125,65.12476348876953,36944800,NVDA,3,1.6156802143345246,66.33774684243515,58.87481686300919,59.52084789457572,115.5838579982076,8.9919584407373,61.18621355692546,59.28690382639567,12.130000114440918,0.2116114330718516,2.5,2.93,3.08
4637,2018-06-08,64.98999786376953,66.0,64.80000305175781,64.97117614746094,36045600,NVDA,4,1.6028584703224595,66.43245121963616,58.83735354415778,59.17998464089586,107.47071844292326,8.936784273413533,61.49337565104167,59.3434398651123,12.18000030517578,0.0412888748406512,2.5,2.93,3.08
4638,2018-06-11,65.44249725341797,65.86250305175781,65.0250015258789,64.5599594116211,26537200,NVDA,0,1.541743136738063,66.60410992613586,58.82044947632996,58.25594638122984,98.8916980030048,8.936784273413528,61.77767092386882,59.39064674377441,12.350000381469728,0.1304574940116994,2.52,2.96,3.1
4639,2018-06-12,65.42250061035156,65.76750183105469,64.91500091552734,65.04548645019531,31916000,NVDA,1,1.5150225321722957,66.82900945062433,58.77831019048895,59.037162214653385,95.4750786403405,8.419787869957233,62.08995068868001,59.44124190012614,12.34000015258789,0.046218699518485,2.54,2.96,3.09
4640,2018-06-13,65.66000366210938,66.4175033569336,65.50749969482422,65.00090026855469,33820800,NVDA,2,1.4732656390947767,67.03670119037174,58.99153214703059,58.93239133295819,103.21058150329172,11.001675515384322,62.382259623209634,59.5302090326945,12.9399995803833,0.0186356619560571,2.59,2.98,3.1
4641,2018-06-14,66.05500030517578,67.30000305175781,65.90499877929688,66.11811828613281,43001600,NVDA,3,1.512883577383917,67.3961710695527,59.15355770547173,60.73849619558718,125.03707956291206,14.391491096074688,62.7186580657959,59.60239493052165,12.119999885559082,0.3956244652841535,2.59,2.94,3.05
4642,2018-06-15,66.1500015258789,66.87000274658203,65.8375015258789,65.7093734741211,43226000,NVDA,4,1.4940760103857684,67.64494773269476,59.34331596969781,59.74406239837731,108.19388577046507,14.047793951566694,62.98630752563477,59.67197691599528,11.979999542236328,0.1383483175453659,2.55,2.93,3.05
4643,2018-06-18,65.87000274658203,66.44999694824219,65.59500122070312,65.6672592163086,35626800,NVDA,0,1.458954687921988,67.80144189996257,59.66496473150715,59.63998665220687,93.54443282525668,12.788301110575729,63.20246302286784,59.76854298909505,12.3100004196167,0.017832126306353,2.56,2.92,3.05
4644,2018-06-19,65.2300033569336,65.91000366210938,63.755001068115234,64.4485092163086,59493200,NVDA,1,1.3175894958159375,67.70630986690273,60.15845034122715,56.68386066521378,42.936726839258746,3.79128440381212,63.29860814412435,59.8814359664917,13.350000381469728,0.8088004273952931,2.54,2.89,3.02
4645,2018-06-20,65.4574966430664,66.11250305175781,65.06999969482422,64.97859954833984,36978000,NVDA,2,1.2341044345180665,67.50915520225483,60.8450920816807,57.62882287893948,65.77816588941063,4.657152438091619,63.39822934468587,59.95567277272542,12.789999961853027,0.0647751441963539,2.56,2.93,3.06
4646,2018-06-21,65.9000015258789,66.08499908447266,64.19999694824219,63.69049072265625,35951600,NVDA,3,1.0518769225120082,67.35741822740088,61.23389341810692,54.6328067780662,34.69114964354961,0.6318999746360365,63.41051699320475,60.08667106628418,14.640000343322754,0.8989305397273507,2.56,2.9,3.04
4647,2018-06-22,64.48750305175781,64.62249755859375,62.58250045776367,62.16455078125,43416000,NVDA,4,0.7753914756427918,67.25247051900796,61.41959674173423,51.36058665108669,-24.28250030930765,6.299368312150352,63.336043167114255,60.209442901611325,13.770000457763672,1.2497475024990354,2.56,2.9,3.04
4648,2018-06-25,61.66249847412109,61.70000076293945,58.8849983215332,59.23406219482422,66581600,NVDA,0,0.3161642841569687,67.74742140079822,60.67296586726819,45.89900849555937,-135.65486239833794,19.423583152156944,63.21009813944499,60.24112243652344,17.329999923706055,4.417868537579179,2.54,2.87,3.02
4649,2018-06-26,60.92499923706055,61.41249847412109,59.977500915527344,59.94500732421875,47888400,NVDA,1,0.0094814603045918,67.98295396762799,60.27394071620989,47.305297054713,-106.99134019175732,19.42358315215694,63.10100224812825,60.32813968658447,15.920000076293944,0.1788192077528446,2.53,2.88,3.03
4650,2018-06-27,60.9375,61.60749816894531,58.875,58.39183044433594,45389200,NVDA,2,-0.3548053061835503,68.5128986948451,59.31618951621446,44.68050225917227,-129.38490739392185,22.870785368948845,63.02100448608398,60.37152862548828,17.90999984741211,1.4174430222699412,2.52,2.83,2.97
4651,2018-06-28,58.83000183105469,60.334999084472656,58.75249862670898,59.66508865356445,33801200,NVDA,3,-0.5346013452180358,68.71641273301854,58.83201294141993,47.166571394750655,-125.43328809362268,23.248212022408392,62.97973531087239,60.43246637980143,16.850000381469727,0.6983630755133257,2.52,2.84,2.97
4652,2018-06-29,60.872501373291016,61.0,59.212501525878906,58.684120178222656,39230000,NVDA,4,-0.7476287602128622,68.95836709857326,58.07678953289647,45.53559450478155,-117.1200793719822,19.95192203669923,62.89173851013184,60.49710706075032,16.09000015258789,0.6274838911555726,2.52,2.85,2.98
4653,2018-07-02,58.522499084472656,60.59749984741211,58.31499862670898,60.00693893432617,35757200,NVDA,0,-0.800486591870488,68.80051812742029,57.67454901125159,48.04190718183023,-110.76696207885531,22.833372625378527,62.86244214375814,60.613213539123535,15.600000381469728,0.7596133506469839,2.57,2.87,2.99
4654,2018-07-03,60.90999984741211,60.970001220703125,59.125,58.66925811767578,22273200,NVDA,1,-0.939486649433384,68.68337408024144,57.09238809627224,45.83543114165702,-108.46946087445608,20.96384822574061,62.802584966023765,60.70223941802978,16.139999389648438,1.110892144950045,2.53,2.83,2.96
4655,2018-07-05,59.76750183105469,60.73249816894531,59.375,60.12831115722656,30621600,NVDA,3,-0.9212917324095642,68.37408729441378,56.84629310719754,48.50409286431921,-92.62074004334126,20.96384822574061,62.80407104492188,60.764006805419925,14.970000267028809,0.9316498873201782,2.55,2.84,2.95
4656,2018-07-06,60.435001373291016,61.91749954223633,60.220001220703125,61.26781463623047,29635200,NVDA,4,-0.8056368420297986,68.0842738261864,56.75041169017103,50.475455663475856,-61.12126657191487,15.004913267862428,62.80233662923177,60.851656659444174,13.369999885559082,0.5064559395578055,2.53,2.82,2.94
4657,2018-07-09,62.58250045776367,62.68000030517578,61.51750183105469,61.74342346191406,30388000,NVDA,0,-0.6679026843611453,67.7991480966635,56.71276215113923,51.280745074138174,-36.31623909826085,11.353494960605282,62.81521759033203,60.91273924509685,12.6899995803833,0.0520576408499963,2.57,2.86,2.96
4658,2018-07-10,62.4375,63.53499984741211,62.02999877929688,62.73430252075195,36001600,NVDA,1,-0.4733353973418204,67.60732882698264,56.72201573173318,52.93030055467732,-13.64973751263252,7.398093036739367,62.84799893697103,61.00312741597494,12.640000343322754,0.3446674209334088,2.59,2.87,2.97
4659,2018-07-11,62.375,62.72499847412109,61.775001525878906,61.317359924316406,36750800,NVDA,2,-0.4285349619586682,67.25843392235436,56.69809798377358,50.405654998062325,-38.66201719075593,8.401936367784531,62.83924649556478,61.06994113922119,13.630000114440918,1.1555348023970835,2.58,2.85,2.95
4660,2018-07-12,62.34000015258789,63.29249954223633,62.2400016784668,62.23391342163086,34550800,NVDA,3,-0.3154359377335751,66.92812903772302,56.751704183712526,51.939608441868025,-18.72728727183272,5.762375731713948,62.824713770548506,61.12706801096599,12.579999923706056,0.3071081767302859,2.6,2.85,2.95
4661,2018-07-13,62.994998931884766,62.994998931884766,61.90499877929688,61.760772705078125,24698800,NVDA,4,-0.2609742985616208,66.29517480989769,56.94892385343239,51.09565258515311,-28.722519411599727,7.143121817915551,62.80101572672526,61.181136767069496,12.18000030517578,0.1740954869859983,2.59,2.83,2.94
4662,2018-07-16,62.04999923706055,62.584999084472656,61.92499923706055,61.48332977294922,19703600,NVDA,0,-0.2374630567755034,65.66950988872728,57.15198440448562,50.5969381990928,-33.30990851956281,7.143121817915553,62.72323303222656,61.26082547505697,12.829999923706056,0.0800675252776401,2.59,2.85,2.96
4663,2018-07-17,61.5525016784668,63.57500076293945,61.29499816894531,62.843292236328125,36213600,NVDA,1,-0.1078494023797986,65.09980470232813,57.43929289288671,52.92673876218769,-13.7594933120001,2.3983395786448702,62.631081644694014,61.364541880289714,12.0600004196167,0.7750157355419504,2.62,2.86,2.97
4664,2018-07-18,63.34749984741211,63.48749923706055,62.40999984741211,62.3503303527832,27764000,NVDA,2,-0.0443957846331315,64.7343595280337,57.5949201808286,52.00705853945611,-5.18246500915587,2.398339578644876,62.52068239847819,61.47997099558513,12.100000381469728,0.1832257670338995,2.6,2.88,2.99
4665,2018-07-19,62.73500061035156,63.34749984741211,62.58250045776367,62.432090759277344,23575200,NVDA,3,0.0123467207819771,64.19174908790222,57.882879742053824,52.14971753999475,-0.8302951228717949,2.39833957864487,62.4123477935791,61.60782063802083,12.869999885559082,0.000721862806787,2.6,2.84,2.96
